12-09-2017 | 10:46:10 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Google Chrome|windows|||
12-09-2017 | 11:32:05 |   127.0.0.1|161201|Registrar Office  Applicant  Reject|http://localhost/NDUB/ndub-student/public/register/office/applicant/reject|Mozilla Firefox|windows|||
12-09-2017 | 11:32:08 |   127.0.0.1|161201|Admission Confirm|http://localhost/NDUB/ndub-student/public/register/admission/confirm|Mozilla Firefox|windows|||
12-09-2017 | 11:33:24 |   127.0.0.1|161201|Admission Confirm|http://localhost/NDUB/ndub-student/public/register/admission/confirm?applicant_serial_no=A181013716362|Mozilla Firefox|windows|||
12-09-2017 | 11:33:34 |   127.0.0.1|161201|Registrar Office  Applicant  Reject|http://localhost/NDUB/ndub-student/public/register/office/applicant/reject|Mozilla Firefox|windows|||
12-09-2017 | 11:33:35 |   127.0.0.1|161201|Admission Confirm|http://localhost/NDUB/ndub-student/public/register/admission/confirm|Mozilla Firefox|windows|||
12-09-2017 | 11:39:05 |   127.0.0.1|161201|Admission Confirm|http://localhost/NDUB/ndub-student/public/register/admission/confirm|Mozilla Firefox|windows|||
12-09-2017 | 11:39:18 |   127.0.0.1|161201|Admission Confirm|http://localhost/NDUB/ndub-student/public/register/admission/confirm|Mozilla Firefox|windows|||
12-09-2017 | 11:39:38 |   127.0.0.1|161201|LogIn|http://localhost/NDUB/ndub-student/public/logout/Register|Mozilla Firefox|windows|||
12-09-2017 | 11:39:40 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:39:48 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:39:51 |   127.0.0.1|161501|SystemAdmin Dashboard|http://localhost/NDUB/ndub-student/public/systemadmin/md.moudud.sabbir/home|Mozilla Firefox|windows|||
12-09-2017 | 11:39:54 |   127.0.0.1|161501|Student Account Creation|http://localhost/NDUB/ndub-student/public/systemadmin/student-account|Mozilla Firefox|windows|||
12-09-2017 | 11:39:54 |   127.0.0.1|161501|Student Account Creation|http://localhost/NDUB/ndub-student/public/systemadmin/student-account|Mozilla Firefox|windows|||
12-09-2017 | 11:40:17 |   127.0.0.1|161501|SystemAdmin Dashboard|http://localhost/NDUB/ndub-student/public/systemadmin/md.moudud.sabbir/home|Mozilla Firefox|windows|||
12-09-2017 | 11:40:24 |   127.0.0.1|161501|System Users|http://localhost/NDUB/ndub-student/public/system-admin/system-users|Mozilla Firefox|windows|||
12-09-2017 | 11:40:25 |   127.0.0.1|161501|System Users|http://localhost/NDUB/ndub-student/public/system-admin/system-users|Mozilla Firefox|windows|||
12-09-2017 | 11:40:36 |   127.0.0.1|161501|User Change Status|http://localhost/NDUB/ndub-student/public/system/user/change/id-161101/status--1|Mozilla Firefox|windows|||
12-09-2017 | 11:40:38 |   127.0.0.1|161501|System Users|http://localhost/NDUB/ndub-student/public/system-admin/system-users|Mozilla Firefox|windows|||
12-09-2017 | 11:40:45 |   127.0.0.1|161501|User Change Status|http://localhost/NDUB/ndub-student/public/system/user/change/id-181010001/status--1|Mozilla Firefox|windows|||
12-09-2017 | 11:40:46 |   127.0.0.1|161501|System Users|http://localhost/NDUB/ndub-student/public/system-admin/system-users|Mozilla Firefox|windows|||
12-09-2017 | 11:40:50 |   127.0.0.1|161501|User Change Status|http://localhost/NDUB/ndub-student/public/system/user/change/id-181010001/status-1|Mozilla Firefox|windows|||
12-09-2017 | 11:40:52 |   127.0.0.1|161501|System Users|http://localhost/NDUB/ndub-student/public/system-admin/system-users|Mozilla Firefox|windows|||
12-09-2017 | 11:43:44 |   127.0.0.1|161501|LogIn|http://localhost/NDUB/ndub-student/public/logout/md.moudud.sabbir|Mozilla Firefox|windows|||
12-09-2017 | 11:43:45 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:43:57 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:43:59 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 11:44:06 |   127.0.0.1|161201|Registrar Student List|http://localhost/NDUB/ndub-student/public/register/student-list|Mozilla Firefox|windows|||
12-09-2017 | 11:44:08 |   127.0.0.1|161201|Registrar Student Block Confirm|http://localhost/NDUB/ndub-student/public/register/block/student/182010001/-5|Mozilla Firefox|windows|||
12-09-2017 | 11:44:09 |   127.0.0.1|161201|Registrar Student List|http://localhost/NDUB/ndub-student/public/register/student-list|Mozilla Firefox|windows|||
12-09-2017 | 11:44:11 |   127.0.0.1|161201|Registrar Student List|http://localhost/NDUB/ndub-student/public/register/student-list|Mozilla Firefox|windows|||
12-09-2017 | 11:44:13 |   127.0.0.1|161201|Registrar Student Block Confirm|http://localhost/NDUB/ndub-student/public/register/block/student/182010001/2|Mozilla Firefox|windows|||
12-09-2017 | 11:44:14 |   127.0.0.1|161201|Registrar Student List|http://localhost/NDUB/ndub-student/public/register/student-list|Mozilla Firefox|windows|||
12-09-2017 | 11:44:15 |   127.0.0.1|161201|Registrar Student List|http://localhost/NDUB/ndub-student/public/register/student-list|Mozilla Firefox|windows|||
12-09-2017 | 11:51:35 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 11:51:35 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 11:51:39 |   127.0.0.1|161201|Class Schedule|http://localhost/NDUB/ndub-student/public/register/class-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:51:40 |   127.0.0.1|161201|Class Schedule|http://localhost/NDUB/ndub-student/public/register/class-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:51:48 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:51:48 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:51:56 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule?exam_date=2017-12-02&exam_type=2|Mozilla Firefox|windows|||
12-09-2017 | 11:51:58 |   127.0.0.1|161201|Exam Schedule Modal|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule-modal/AC01-0203/2/2017-12-02/A|Mozilla Firefox|windows|||
12-09-2017 | 11:52:05 |   127.0.0.1|161201|Ajax Exam Course List|http://localhost/NDUB/ndub-student/public/register/ajax-exam-course-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:52:28 |   127.0.0.1|161201|Class Schedule|http://localhost/NDUB/ndub-student/public/register/class-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:52:30 |   127.0.0.1|161201|Class Schedule|http://localhost/NDUB/ndub-student/public/register/class-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:52:38 |   127.0.0.1|161201|Ajax Room List|http://localhost/NDUB/ndub-student/public/register/ajax-room-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:52:39 |   127.0.0.1|161201|Ajax Course List|http://localhost/NDUB/ndub-student/public/register/ajax-course-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:54:52 |   127.0.0.1|161201|Class Schedule|http://localhost/NDUB/ndub-student/public/register/class-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:54:55 |   127.0.0.1|161201|Ajax Room List|http://localhost/NDUB/ndub-student/public/register/ajax-room-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:54:55 |   127.0.0.1|161201|Ajax Course List|http://localhost/NDUB/ndub-student/public/register/ajax-course-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:56:57 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 11:56:58 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 11:57:01 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:57:01 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule|Mozilla Firefox|windows|||
12-09-2017 | 11:57:07 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule?exam_date=2017-11-30&exam_type=2|Mozilla Firefox|windows|||
12-09-2017 | 11:57:09 |   127.0.0.1|161201|Exam Schedule Modal|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule-modal/AC01-0203/2/2017-11-30/B|Mozilla Firefox|windows|||
12-09-2017 | 11:57:17 |   127.0.0.1|161201|Ajax Exam Course List|http://localhost/NDUB/ndub-student/public/register/ajax-exam-course-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:57:35 |   127.0.0.1|161201|Exam Schedule|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule?exam_date=2017-11-30&exam_type=2|Mozilla Firefox|windows|||
12-09-2017 | 11:57:38 |   127.0.0.1|161201|Exam Schedule Modal|http://localhost/NDUB/ndub-student/public/register/schedule/exam-schedule-modal/AC01-0203/2/2017-11-30/C|Mozilla Firefox|windows|||
12-09-2017 | 11:57:42 |   127.0.0.1|161201|Ajax Exam Course List|http://localhost/NDUB/ndub-student/public/register/ajax-exam-course-list/01|Mozilla Firefox|windows|||
12-09-2017 | 11:58:36 |   127.0.0.1|161201|LogIn|http://localhost/NDUB/ndub-student/public/logout/Register|Mozilla Firefox|windows|||
12-09-2017 | 11:58:38 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:58:45 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 11:58:48 |   127.0.0.1|181010001|Student Dashboard|http://localhost/NDUB/ndub-student/public/student/rezwan..rana/home|Mozilla Firefox|windows|||
12-09-2017 | 11:58:54 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:00:14 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:00:37 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:01:14 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:01:46 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:01:52 |   127.0.0.1|181010001|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:02:14 |   127.0.0.1|181010001|Student Dashboard|http://localhost/NDUB/ndub-student/public/student/rezwan..rana/home|Mozilla Firefox|windows|||
12-09-2017 | 12:02:17 |   127.0.0.1|181010001|LogIn|http://localhost/NDUB/ndub-student/public/logout/rezwan..rana|Mozilla Firefox|windows|||
12-09-2017 | 12:02:18 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:02:23 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:02:25 |   127.0.0.1|181010011|Student Dashboard|http://localhost/NDUB/ndub-student/public/student/rezwan..ranar/home|Mozilla Firefox|windows|||
12-09-2017 | 12:02:30 |   127.0.0.1|181010011|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:03:15 |   127.0.0.1|181010011|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:03:41 |   127.0.0.1|181010011|Profile Edit|http://localhost/NDUB/ndub-student/public/student/edit-profile|Mozilla Firefox|windows|||
12-09-2017 | 12:07:36 |   127.0.0.1|181010011|LogIn|http://localhost/NDUB/ndub-student/public/logout/rezwan..ranar|Mozilla Firefox|windows|||
12-09-2017 | 12:07:39 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:07:47 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:07:53 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 12:09:06 |   127.0.0.1|161101|LogIn|http://localhost/NDUB/ndub-student/public/logout/deal.gomes|Mozilla Firefox|windows|||
12-09-2017 | 12:09:08 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:09:17 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:09:18 |   127.0.0.1|181010011|Student Dashboard|http://localhost/NDUB/ndub-student/public/student/rezwan..ranar/home|Mozilla Firefox|windows|||
12-09-2017 | 12:09:22 |   127.0.0.1|181010011|Student Payment Ledger|http://localhost/NDUB/ndub-student/public/student/payment-history|Mozilla Firefox|windows|||
12-09-2017 | 12:09:24 |   127.0.0.1|181010011|Student Payment Ledger|http://localhost/NDUB/ndub-student/public/student/payment-history|Mozilla Firefox|windows|||
12-09-2017 | 12:10:12 |   127.0.0.1|181010011|Student Notice View|http://localhost/NDUB/ndub-student/public/student/home/39630288-f9fb-452d-8ba7-bb80076e5676|Mozilla Firefox|windows|||
12-09-2017 | 12:23:45 |   127.0.0.1|181010011|LogIn|http://localhost/NDUB/ndub-student/public/logout/rezwan..ranar|Mozilla Firefox|windows|||
12-09-2017 | 12:23:48 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:24:15 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:24:18 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 12:24:23 |   127.0.0.1|161201|Registrar Student Withdraw Course|http://localhost/NDUB/ndub-student/public/register/student/withdraw/course|Mozilla Firefox|windows|||
12-09-2017 | 12:24:24 |   127.0.0.1|161201|Registrar Student Withdraw Course|http://localhost/NDUB/ndub-student/public/register/student/withdraw/course|Mozilla Firefox|windows|||
12-09-2017 | 12:24:27 |   127.0.0.1|161201|Registrar Student Withdraw Course|http://localhost/NDUB/ndub-student/public/register/student/withdraw/course?student_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 12:24:35 |   127.0.0.1|161201|Registrar Student Withdraw Course|http://localhost/NDUB/ndub-student/public/register/student/withdraw/course?student_no=181010006|Mozilla Firefox|windows|||
12-09-2017 | 12:31:27 |   127.0.0.1|161201|Registrar Dashboard|http://localhost/NDUB/ndub-student/public/register/Register/home|Mozilla Firefox|windows|||
12-09-2017 | 12:31:47 |   127.0.0.1|161201|Online Application|http://localhost/NDUB/ndub-student/public/online-application/form|Mozilla Firefox|windows|||
12-09-2017 | 12:31:58 |   127.0.0.1|161201|Online Application|http://localhost/NDUB/ndub-student/public/online-application/entry/validation/SSC-326475457454-12|Mozilla Firefox|windows|||
12-09-2017 | 12:32:06 |   127.0.0.1|161201|Online Application|http://localhost/NDUB/ndub-student/public/online-application/form/image|Mozilla Firefox|windows|||
12-09-2017 | 12:32:09 |   127.0.0.1|161201|Online Application|http://localhost/NDUB/ndub-student/public/online-application/form/basic-info|Mozilla Firefox|windows|||
12-09-2017 | 12:32:09 |   127.0.0.1|161201|Online Application|http://localhost/NDUB/ndub-student/public/online-application/form|Mozilla Firefox|windows|||
12-09-2017 | 12:33:24 |   127.0.0.1|161201|LogIn|http://localhost/NDUB/ndub-student/public/logout/Register|Mozilla Firefox|windows|||
12-09-2017 | 12:33:28 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:33:34 |   127.0.0.1|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
12-09-2017 | 12:33:37 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 12:34:05 |   127.0.0.1|161101|Applicant Subject Add|http://localhost/NDUB/ndub-student/public/online-application/form/6/ssc|Mozilla Firefox|windows|||
12-09-2017 | 12:34:23 |   127.0.0.1|161101|Applicant Subject Add|http://localhost/NDUB/ndub-student/public/online-application/form/7/ssc|Mozilla Firefox|windows|||
12-09-2017 | 12:59:15 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
12-09-2017 | 12:59:26 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010010|Mozilla Firefox|windows|||
12-09-2017 | 13:39:32 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 13:39:32 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 13:39:34 |   127.0.0.1|161101|Accounts Waiver|http://localhost/NDUB/ndub-student/public/accounts/waiver|Mozilla Firefox|windows|||
12-09-2017 | 13:39:34 |   127.0.0.1|161101|Accounts Waiver|http://localhost/NDUB/ndub-student/public/accounts/waiver|Mozilla Firefox|windows|||
12-09-2017 | 13:42:15 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 13:42:15 |   127.0.0.1|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
12-09-2017 | 13:42:17 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
12-09-2017 | 13:42:17 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
12-09-2017 | 13:42:22 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:07:49 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:12:21 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:13:07 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:14:09 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:14:26 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:15:29 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:19:34 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:20:50 |   127.0.0.1|161101|Accounts Student Payment Submit|http://localhost/NDUB/ndub-student/public/accounts/student-payment-submit|Mozilla Firefox|windows|||
12-09-2017 | 14:20:52 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:22:33 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:23:31 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:29:32 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
12-09-2017 | 14:30:18 |   127.0.0.1|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010011|Mozilla Firefox|windows|||
