11-09-2017 | 10:29:54 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:00:25 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:00:27 |   192.168.4.55|161201|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:00:28 |   192.168.4.55|161201|Register Dashboard|http://localhost/NDUB/ndub-student/public/register/mr.jonny/home|Mozilla Firefox|windows|||
11-09-2017 | 11:00:38 |   192.168.4.55|161201|Register All Summery|http://localhost/NDUB/ndub-student/public/register/all-summery|Mozilla Firefox|windows|||
11-09-2017 | 11:04:26 |   192.168.4.55|161201|Register Dashboard|http://localhost/NDUB/ndub-student/public/register/mr.jonny/home|Mozilla Firefox|windows|||
11-09-2017 | 11:04:26 |   192.168.4.55|161201|Register Dashboard|http://localhost/NDUB/ndub-student/public/register/mr.jonny/home|Mozilla Firefox|windows|||
11-09-2017 | 11:04:50 |   192.168.4.55|161201|LogIn|http://localhost/NDUB/ndub-student/public/logout/mr.jonny|Mozilla Firefox|windows|||
11-09-2017 | 11:04:51 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:05:11 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:05:12 |   192.168.4.55|161101|Accounts|http://localhost/NDUB/ndub-student/public/accounts/applicant/cash-payment/received/A181015399305|Mozilla Firefox|windows|||
11-09-2017 | 11:05:38 |   192.168.4.55|161101|Home|http://localhost/NDUB/ndub-student/public|Mozilla Firefox|windows|||
11-09-2017 | 11:05:40 |   192.168.4.55|161101|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:05:41 |   192.168.4.55|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
11-09-2017 | 11:06:14 |   192.168.4.55|161101|Accounts Applicant Total Amount|http://localhost/NDUB/ndub-student/public/accounts/applicant/total-amount|Mozilla Firefox|windows|||
11-09-2017 | 11:06:17 |   192.168.4.55|161101|Applicant Payment|http://localhost/NDUB/ndub-student/public/accounts/applicant/payment|Mozilla Firefox|windows|||
11-09-2017 | 11:06:17 |   192.168.4.55|161101|Applicant Payment|http://localhost/NDUB/ndub-student/public/accounts/applicant/payment|Mozilla Firefox|windows|||
11-09-2017 | 11:06:21 |   192.168.4.55|161101|Applicant Cash Payment|http://localhost/NDUB/ndub-student/public/accounts/applicant/cash-payment|Mozilla Firefox|windows|||
11-09-2017 | 11:06:24 |   192.168.4.55|161101|Admission Payment|http://localhost/NDUB/ndub-student/public/accounts/admission/payement/list|Mozilla Firefox|windows|||
11-09-2017 | 11:06:26 |   192.168.4.55|161101|Accounts Fee Types|http://localhost/NDUB/ndub-student/public/accounts/fee-category|Mozilla Firefox|windows|||
11-09-2017 | 11:06:26 |   192.168.4.55|161101|Accounts Fee Types|http://localhost/NDUB/ndub-student/public/accounts/fee-category|Mozilla Firefox|windows|||
11-09-2017 | 11:06:30 |   192.168.4.55|161101|Accounts Fee Payment|http://localhost/NDUB/ndub-student/public/accounts/fee-payment|Mozilla Firefox|windows|||
11-09-2017 | 11:06:33 |   192.168.4.55|161101|Accounts Waiver|http://localhost/NDUB/ndub-student/public/accounts/waiver|Mozilla Firefox|windows|||
11-09-2017 | 11:06:33 |   192.168.4.55|161101|Accounts Waiver|http://localhost/NDUB/ndub-student/public/accounts/waiver|Mozilla Firefox|windows|||
11-09-2017 | 11:06:37 |   192.168.4.55|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
11-09-2017 | 11:06:42 |   192.168.4.55|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
11-09-2017 | 11:06:42 |   192.168.4.55|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction|Mozilla Firefox|windows|||
11-09-2017 | 11:06:46 |   192.168.4.55|161101|Student Payment Transaction|http://localhost/NDUB/ndub-student/public/accounts/student-payment-transaction?student_serial_no=181010001|Mozilla Firefox|windows|||
11-09-2017 | 11:25:20 |   192.168.4.55|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
11-09-2017 | 11:25:33 |   192.168.4.55|161101|Accounts Dashboard|http://localhost/NDUB/ndub-student/public/accounts/deal.gomes/home|Mozilla Firefox|windows|||
11-09-2017 | 11:37:14 |   192.168.4.55|161101|LogIn|http://localhost/NDUB/ndub-student/public/logout/deal.gomes|Mozilla Firefox|windows|||
11-09-2017 | 11:37:15 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:37:21 |   192.168.4.55|guest|LogIn|http://localhost/NDUB/ndub-student/public/login|Mozilla Firefox|windows|||
11-09-2017 | 11:37:22 |   192.168.4.55|161201|Register Dashboard|http://localhost/NDUB/ndub-student/public/register/mr.jonny/home|Mozilla Firefox|windows|||
11-09-2017 | 11:38:21 |   192.168.4.55|161201|Register Account Summery|http://localhost/NDUB/ndub-student/public/register/account-summery|Mozilla Firefox|windows|||
11-09-2017 | 11:38:41 |   192.168.4.55|161201|Register Account Summery|http://localhost/NDUB/ndub-student/public/register/account-summery|Mozilla Firefox|windows|||
11-09-2017 | 11:39:46 |   192.168.4.55|161201|Register Account Summery|http://localhost/NDUB/ndub-student/public/register/account-summery|Mozilla Firefox|windows|||
